api,og_code,district,county,county_no,ofcu_well_priority,operator_name,operator_no,lease_name,lease_no,well_no,field_name,field_no,sfp_code,ice_inspection_date,ice_inspection_id,sb639_enf,sb639_r15,months_delinquent,oil_unit_no,water_land_code,multi_comp_flag,api_depth,wb_shutin_dt,well_shutin_dt,wb_14b2_flag,well_type_name,plug_date,plug_lease_name,plug_operator_name,recent_permit,recent_permit_lease_name,recent_permit_operator_no,on_schedule,og_wellbore_ewa_id,w2g1_filed_date,w2g1_date,completion_date,w3_file_date,p5_renewal_month,p5_renewal_year,p5_org_status,current_inactive_yrs,current_inactive_months,wl_14b2_ext_status,wl_14b2_mech_integ,wl_14b2_plg_ord_sf,wl_14b2_pollution,wl_14b2_fldops_hold,wl_14b2_h15_prob,wl_14b2_h15_delq,wl_14b2_oper_delq,wl_14b2_dist_sfp,wl_14b2_dist_sf_clnup,wl_14b2_dist_st_plg,wl_14b2_good_faith,wl_14b2_well_other,surf_eqp_viol,w3x_viol,h15_status_code
17980870,G,10,GRAY,179,,DALF ENERGY LLC,197641,"KINCADE, LUCILE",040141,2,"PANHANDLE, EAST",68826001,,2021-02-11,743557,Enf,Rule 15,16,,L,,2284,201701,201701,Y,PRODUCING,,KINCADE  LUCILE,DALF ENERGY LLC,,KINCADE  LUCILE,197641,Y,4827997523,19840112,,19660118,,11,2021,D,4,5,D, , , , , ,X,O,,,,,,,,D
17981115,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""A""",00202,2R,PANHANDLE GRAY COUNTY FIELD,68873001,,2018-11-08,411711,Enf,Rule 15,16,,L,,3000,201508,201508,Y,SHUT IN,,COMBS-WORLEY  A ,DALF ENERGY LLC,,COMBS-WORLEY  A ,197641,Y,4827997618,20170817,,,,11,2021,D,5,10,D, , , , , ,X,O,,,,,,,,D
17981117,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""A""",00202,4,PANHANDLE GRAY COUNTY FIELD,68873001,,2019-01-29,434457,Enf,Rule 15,16,,L,,3000,201605,201605,Y,SHUT IN,,COMBS-WORLEY  A ,DALF ENERGY LLC,,COMBS-WORLEY  A ,197641,Y,4827997619,19840112,,,,11,2021,D,5,1,D, , , , , ,X,O,,,,,,,,D
17981118,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""A""",00202,5,PANHANDLE GRAY COUNTY FIELD,68873001,,2019-01-29,434457,Enf,Rule 15,16,,L,,3000,201605,201605,Y,SHUT IN,,COMBS-WORLEY  A ,DALF ENERGY LLC,,COMBS-WORLEY  A ,197641,Y,4827997620,19840112,,,,11,2021,D,5,1,D, , , , , ,X,O,,,,,,,,D
17981119,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""A""",00202,6,PANHANDLE GRAY COUNTY FIELD,68873001,,2019-01-29,434457,Enf,Rule 15,16,,L,,3000,201605,201605,Y,SHUT IN,,COMBS-WORLEY  A ,DALF ENERGY LLC,,COMBS-WORLEY  A ,197641,Y,4827997621,19840112,,,,11,2021,D,5,1,D, , , , , ,X,O,,,,,,,,D
17981120,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""A""",00202,7,PANHANDLE GRAY COUNTY FIELD,68873001,,2019-01-29,434457,Enf,Rule 15,16,,L,,3000,201605,201605,Y,SHUT IN,,COMBS-WORLEY  A ,DALF ENERGY LLC,,COMBS-WORLEY  A ,197641,Y,4827997622,19840112,,,,11,2021,D,5,1,D, , , , , ,X,O,,,,,,,,D
17981121,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""A""",00202,8,PANHANDLE GRAY COUNTY FIELD,68873001,,2017-05-03,214916,Enf,Rule 15,16,,L,,3000,201605,201605,Y,SHUT IN,,COMBS-WORLEY  A ,DALF ENERGY LLC,,COMBS-WORLEY  A ,197641,Y,4827997623,19840112,,,,11,2021,D,5,1,D, , , , , ,X,O,,,,,,,,D
17981148,O,10,GRAY,179,,DALF ENERGY LLC,197641,"BOWERS, J. B.",00212,1,PANHANDLE GRAY COUNTY FIELD,68873001,,2019-07-15,496661,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,BOWERS  J. B.,DALF ENERGY LLC,,BOWERS  J. B.,197641,Y,4827997637,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17981404,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M. TRUSTEE",00268,1,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-02-05,580927,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,DAVIDSON  M. TRUSTEE,DALF ENERGY LLC,,DAVIDSON  M. TRUSTEE,197641,Y,4827997770,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17981405,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M. TRUSTEE",00268,2,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-02-05,580927,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,DAVIDSON  M. TRUSTEE,DALF ENERGY LLC,,DAVIDSON  M. TRUSTEE,197641,Y,4827997771,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17981406,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M. TRUSTEE",00268,3,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-02-05,580927,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,DAVIDSON  M. TRUSTEE,DALF ENERGY LLC,,DAVIDSON  M. TRUSTEE,197641,Y,4827997772,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17981407,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M. TRUSTEE",00268,4,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-02-05,580927,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,DAVIDSON  M. TRUSTEE,DALF ENERGY LLC,,DAVIDSON  M. TRUSTEE,197641,Y,4827997773,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17981409,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M. TRUSTEE",00268,6,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-02-05,580927,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,DAVIDSON  M. TRUSTEE,DALF ENERGY LLC,,DAVIDSON  M. TRUSTEE,197641,Y,4827997774,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17981410,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""B""",00269,1,PANHANDLE GRAY COUNTY FIELD,68873001,,2018-04-04,324213,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,COMBS-WORLEY  B ,DALF ENERGY LLC,,COMBS-WORLEY  B ,197641,Y,4827997775,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17981411,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""B""",00269,2,PANHANDLE GRAY COUNTY FIELD,68873001,,2018-04-04,324213,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,COMBS-WORLEY  B ,DALF ENERGY LLC,,COMBS-WORLEY  B ,197641,Y,4827997776,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17981412,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""B""",00269,3,PANHANDLE GRAY COUNTY FIELD,68873001,,2017-09-05,254442,Enf,Rule 15,16,,L,,3000,201710,201710,Y,SHUT IN,,COMBS-WORLEY  B ,DALF ENERGY LLC,,COMBS-WORLEY  B ,197641,Y,4827997777,19840112,,,,11,2021,D,3,8,D, , , , , ,X,O,,,,,,,,D
17981414,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""B""",00269,5,PANHANDLE GRAY COUNTY FIELD,68873001,,2018-04-04,324213,Enf,Rule 15,16,,L,,3000,201710,201710,Y,SHUT IN,,COMBS-WORLEY  B ,DALF ENERGY LLC,,COMBS-WORLEY  B ,197641,Y,4827997778,19840112,,,,11,2021,D,3,8,D, , , , , ,X,O,,,,,,,,D
17981415,O,10,GRAY,179,,DALF ENERGY LLC,197641,"COMBS-WORLEY ""B""",00269,6,PANHANDLE GRAY COUNTY FIELD,68873001,,2017-12-14,287859,Enf,Rule 15,16,,L,,3000,201710,201710,Y,SHUT IN,,COMBS-WORLEY  B ,DALF ENERGY LLC,,COMBS-WORLEY  B ,197641,Y,4827997779,19840112,,,,11,2021,D,3,8,D, , , , , ,X,O,,,,,,,,D
17982675,O,10,GRAY,179,,DALF ENERGY LLC,197641,"REYNOLDS, AMANDA",00541,5,PANHANDLE GRAY COUNTY FIELD,68873001,,2021-01-12,730276,Enf,Rule 15,16,,L,,3000,201811,201811,Y,NO PRODUCTION,,REYNOLDS  AMANDA,DALF ENERGY LLC,,REYNOLDS  AMANDA,197641,Y,4827998437,19840112,,,,11,2021,D,2,7,D, , , , , ,X,O,,,,,,,,D
17982678,O,10,GRAY,179,,DALF ENERGY LLC,197641,"REYNOLDS, AMANDA",00541,9,PANHANDLE GRAY COUNTY FIELD,68873001,,2021-01-12,730276,Enf,Rule 15,16,,L,,3000,201811,201811,Y,NO PRODUCTION,,REYNOLDS  AMANDA,DALF ENERGY LLC,,REYNOLDS  AMANDA,197641,Y,4827998438,19840112,,,,11,2021,D,2,7,D, , , , , ,X,O,,,,,,,,D
17982679,O,10,GRAY,179,,DALF ENERGY LLC,197641,"REYNOLDS, AMANDA",00541,10,PANHANDLE GRAY COUNTY FIELD,68873001,,2021-01-12,730276,Enf,Rule 15,16,,L,,3000,201811,201811,Y,NO PRODUCTION,,REYNOLDS  AMANDA,DALF ENERGY LLC,,REYNOLDS  AMANDA,197641,Y,4827998439,19840112,,,,11,2021,D,2,7,D, , , , , ,X,O,,,,,,,,D
17982680,O,10,GRAY,179,,DALF ENERGY LLC,197641,"REYNOLDS, AMANDA",00541,11,PANHANDLE GRAY COUNTY FIELD,68873001,,2021-01-12,730276,Enf,Rule 15,16,,L,,3000,201811,201811,Y,NO PRODUCTION,,REYNOLDS  AMANDA,DALF ENERGY LLC,,REYNOLDS  AMANDA,197641,Y,4827998440,19840112,,,,11,2021,D,2,7,D, , , , , ,X,O,,,,,,,,D
17983558,O,10,GRAY,179,,DALF ENERGY LLC,197641,"HOPKINS, MAGGIE",00678,1,PANHANDLE GRAY COUNTY FIELD,68873001,,2018-10-03,397361,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,19840704,HOPKINS  MAGGIE,DALF ENERGY LLC,,HOPKINS  MAGGIE,197641,Y,4827998782,19840112,,,19840704,11,2021,D,23,5,D, , , , , , ,O,,,,,,,,C
17984414,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M., NCT-1",02749,7,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-01-31,579038,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,DAVIDSON  M.  NCT-1,DALF ENERGY LLC,,DAVIDSON  M.  NCT-1,197641,Y,4827999124,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17984415,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M., NCT-1",02749,9,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-02-05,580928,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,DAVIDSON  M.  NCT-1,DALF ENERGY LLC,,DAVIDSON  M.  NCT-1,197641,Y,4827999125,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17984416,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M., NCT-1",02749,12,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-02-05,580928,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,DAVIDSON  M.  NCT-1,DALF ENERGY LLC,,DAVIDSON  M.  NCT-1,197641,Y,4827999126,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17984418,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M., NCT-1",02749,14,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-02-05,580928,Enf,Rule 15,16,,L,,3000,199801,199801,Y,SHUT IN,,DAVIDSON  M.  NCT-1,DALF ENERGY LLC,,DAVIDSON  M.  NCT-1,197641,Y,4827999127,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17984419,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M., NCT-2",02750,4,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-03-30,606679,Enf,Rule 15,16,,L,,2992,199801,199801,Y,SHUT IN,,DAVIDSON  M.  NCT-2,DALF ENERGY LLC,,DAVIDSON  M.  NCT-2,197641,Y,4827999128,19890628,19890607,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17984420,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M., NCT-2",02750,6,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-03-30,606679,Enf,Rule 15,16,,L,,2932,199801,199801,Y,SHUT IN,,DAVIDSON  M.  NCT-2,DALF ENERGY LLC,,DAVIDSON  M.  NCT-2,197641,Y,4827999129,19890703,19890607,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
17984421,O,10,GRAY,179,,DALF ENERGY LLC,197641,"DAVIDSON, M., NCT-2",02750,8,PANHANDLE GRAY COUNTY FIELD,68873001,,2020-03-17,600411,Enf,Rule 15,16,,L,,2971,199801,199801,Y,SHUT IN,,DAVIDSON  M.  NCT-2,DALF ENERGY LLC,,DAVIDSON  M.  NCT-2,197641,Y,4827999130,19890703,19890607,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
18384848,O,6E,GREGG,183,2H,"TRI BASIN ENERGY, LLC",868578,"BRAMLETT, E. M.",07290,2A,EAST TEXAS,27302001,269198,2021-01-05,727622,Enf,,42,,L,,3614,201611,201611,Y,NO PRODUCTION,,BRAMLETT  E. M.,TRI BASIN ENERGY  LLC,,BRAMLETT  E. M.,868578,Y,4828003366,19840112,19650611,19650417,,10,2021,D,4,7,D, , , , , ,X,O, , , , ,Q,,,D
18384849,O,6E,GREGG,183,2H,"TRI BASIN ENERGY, LLC",868578,"BRAMLETT, E. M.",07290,3,EAST TEXAS,27302001,269198,2020-01-29,577911,Enf,,42,,L,,3650,201611,201611,Y,NO PRODUCTION,,BRAMLETT  E. M.,TRI BASIN ENERGY  LLC,,BRAMLETT  E. M.,868578,Y,4828003367,19840112,,,,10,2021,D,4,7,D, , , , , ,X,O, , , , ,Q,,,D
18384850,O,6E,GREGG,183,2H,"TRI BASIN ENERGY, LLC",868578,"BRAMLETT, E. M.",07290,5,EAST TEXAS,27302001,269198,2021-01-22,734731,Enf,,42,,L,,3650,201411,201411,Y,SHUT IN,,BRAMLETT  E. M.,TRI BASIN ENERGY  LLC,,BRAMLETT  E. M.,868578,Y,4828003368,19840112,,,,10,2021,D,6,7,D, , , , ,V, ,O, , , , ,Q,,,N
18385258,O,6E,GREGG,183,,CHRISTIAN ENERGY CORPORATION,150906,"CHRISTIAN, ARTHUR A.",07507,1,EAST TEXAS,27302001,,2021-02-26,747003,,,22,,L,,3650,201902,201902,Y,SHUT IN,,CHRISTIAN  ARTHUR A.,CHRISTIAN ENERGY CORPORATION,,CHRISTIAN  ARTHUR A.,150906,Y,4828003514,19840112,,,,7,2021,D,2,4,D, , , , , , ,O,,,,,,,,
18385259,O,6E,GREGG,183,,CHRISTIAN ENERGY CORPORATION,150906,"CHRISTIAN, ARTHUR A.",07507,2,EAST TEXAS,27302001,,2021-02-26,747003,,,22,,L,,3601,201902,201902,Y,SHUT IN,,CHRISTIAN  ARTHUR A.,CHRISTIAN ENERGY CORPORATION,,CHRISTIAN  ARTHUR A.,150906,Y,4828003515,19840112,19810204,,,7,2021,D,2,4,D, , , , , , ,O,,,,,,,,
18385260,O,6E,GREGG,183,,CHRISTIAN ENERGY CORPORATION,150906,"CHRISTIAN, ARTHUR A.",07507,3,EAST TEXAS,27302001,,2021-02-26,747003,,,22,,L,,3650,201902,201902,Y,SHUT IN,,CHRISTIAN  ARTHUR A.,CHRISTIAN ENERGY CORPORATION,,CHRISTIAN  ARTHUR A.,150906,Y,4828003516,19840112,,,,7,2021,D,2,4,D, , , , , , ,O,,,,,,,,
18385787,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,20,EAST TEXAS,27302001,267978,2020-06-22,647720,Enf,Rule 15,27,,L,,3650,201406,201406,Y,SHUT IN,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003708,19840112,,,,2,2022,D,7,0,D, , , , , ,X,O,,,,,,,,D
18385788,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,21,EAST TEXAS,27302001,267978,2020-06-22,647720,Enf,Rule 15,27,,L,,3570,201406,201406,Y,SHUT IN,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003709,19840112,19750806,19750801,,2,2022,D,7,0,D, , , , , ,X,O,,,,,,,,D
18385789,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,22,EAST TEXAS,27302001,267978,2020-06-22,647720,Enf,Rule 15,27,,L,,3650,201806,201806,Y,NO PRODUCTION,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003710,19840112,,,,2,2022,D,3,0,D, , , , , ,X,O,,,,,,,,D
18385790,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,23,EAST TEXAS,27302001,267978,2020-06-22,647720,Enf,Rule 15,27,,L,,3650,201406,201406,Y,SHUT IN,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003711,19840112,,,,2,2022,D,7,0,D, , , , , ,X,O,,,,,,,,D
18385791,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,24,EAST TEXAS,27302001,267978,2020-06-22,647720,Enf,Rule 15,27,,L,,3650,201406,201406,Y,SHUT IN,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003712,19840112,,,,2,2022,D,7,0,D, , , , , ,X,O,,,,,,,,D
18385792,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,25,EAST TEXAS,27302001,267978,2020-06-22,647720,Enf,Rule 15,27,,L,,3650,201406,201406,Y,SHUT IN,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003713,19840112,,,,2,2022,D,7,0,D, , , , , ,X,O,,,,,,,,D
18385793,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,26,EAST TEXAS,27302001,267978,2020-06-22,647720,Enf,Rule 15,27,,L,,3650,201406,201406,Y,SHUT IN,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003714,19840112,,,,2,2022,D,7,0,D, , , , , ,X,O,,,,,,,,D
18385794,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,27,EAST TEXAS,27302001,267978,2020-06-22,647720,Enf,Rule 15,27,,L,,3650,201806,201806,Y,NO PRODUCTION,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003715,19840112,,,,2,2022,D,3,0,D, , , , , ,X,O,,,,,,,,D
18385795,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,38,EAST TEXAS,27302001,267978,2020-06-22,647720,Enf,Rule 15,27,,L,,3650,201806,201806,Y,NO PRODUCTION,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003716,19840112,,,,2,2022,D,3,0,D, , , , , ,X,O,,,,,,,,D
18385797,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,45,EAST TEXAS,27302001,267978,2020-06-22,647720,Enf,Rule 15,27,,L,,3650,201406,201406,Y,SHUT IN,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003717,19840112,,,,2,2022,D,7,0,D, , , , , ,X,O,,,,,,,,D
18385799,O,6E,GREGG,183,2H,"ETF OPERATING, LLC",254898,"MCKINLEY,J.C. & R.S. -B- R/A -C-",07576,60,EAST TEXAS,27302001,267978,2020-11-09,709270,Enf,Rule 15,27,,L,,3650,201806,201806,Y,NO PRODUCTION,,MCKINLEY J.C. & R.S. -B- R/A -C-,ETF OPERATING  LLC,,MCKINLEY J.C. & R.S. -B- R/A -C-,254898,Y,4828003718,19840112,,,,2,2022,D,3,0,D, , , , , ,X,O,,,,,,,,D
18386358,O,6E,GREGG,183,2H,"KROG PARTNERS, LLC",478189,"WILLIS, LILLIE",07765,1,EAST TEXAS,27302001,226357,2021-03-29,757626,Enf,Rule 15,12,,L,,3650,200610,200610,Y,SHUT IN,,WILLIS  LILLIE,KROG PARTNERS  LLC,,WILLIS  LILLIE,478189,Y,4828003972,19840112,,,,3,2022,D,14,8,D, , , , ,V, ,O,,,,,,,,N
18386359,O,6E,GREGG,183,2H,"KROG PARTNERS, LLC",478189,"WILLIS, LILLIE",07765,2,EAST TEXAS,27302001,226357,2021-03-29,757626,Enf,Rule 15,12,,L,,3650,200512,200512,Y,SHUT IN,,WILLIS  LILLIE,KROG PARTNERS  LLC,,WILLIS  LILLIE,478189,Y,4828003973,19840112,,,,3,2022,D,15,6,D, , , , ,V, ,O,,,,,,,,N
18500127,G,03,GRIMES,185,2H,"KEMICK, JEROME G.",455180,"MEITZEN, B. C.",071176,1,CARLOS (QUEEN CITY),15682500,13552,2021-02-09,742330,Enf,,355,,L,,2740,199801,199801,Y,SHUT IN,,MEITZEN  B. C.,KEMICK  JEROME G.,,MEITZEN  B. C.,455180,Y,4828005251,19840112,,19770217,,6,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
18530305,G,03,GRIMES,185,4,"DIVERSIFIED O&G PROD. CO., INC.",220889,"FUQUA, L. R. ET VIR",103285,1,FUQUA (AUSTIN CHALK),33328500,,2020-09-08,682276,Enf,,279,,L,,13120,199801,199801,Y,TEMP ABANDONED,,FUQUA  L. R. ET VIR,DIVERSIFIED O&G PROD. CO.  INC.,143251,FUQUA  L. R. ET VIR,220889,Y,4828005270,19840112,19820915,19820209,,2,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
18700772,O,01,GUADALUPE,187,3,ALLTEX OPERATING COMPANY,015056,"KLEIN, M. T. -A-",02881,1,DARST CREEK (BUDA),23191333,,2020-09-22,688554,,Rule 15,29,1,L,,2395,201103,201103,Y,SHUT IN,,KLEIN  M. T. -A-,ALLTEX OPERATING COMPANY,,KLEIN  M. T. -A-,015056,Y,4828005763,19840112,,,,6,2021,D,10,3,D, , , , , ,X,O,,,,,,,,D
18700773,O,01,GUADALUPE,187,3,ALLTEX OPERATING COMPANY,015056,"KLEIN, M. T. -A-",02881,2,DARST CREEK (BUDA),23191333,,2020-09-22,688554,,Rule 15,29,1,L,,2395,199801,199801,Y,SHUT IN,,KLEIN  M. T. -A-,ALLTEX OPERATING COMPANY,,KLEIN  M. T. -A-,015056,Y,4828005764,19840112,,,,6,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
18700775,O,01,GUADALUPE,187,3,ALLTEX OPERATING COMPANY,015056,"KLEIN, M. T. -A-",02881,4,DARST CREEK (BUDA),23191333,,2020-09-22,688554,,Rule 15,29,1,L,,2395,199801,199801,Y,SHUT IN,,KLEIN  M. T. -A-,ALLTEX OPERATING COMPANY,,KLEIN  M. T. -A-,015056,Y,4828005765,19840112,,,,6,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
18701603,O,01,GUADALUPE,187,,"AUSTIN OPERATING, LLC.",037252,"ANDERSON, NILE N.",01677,2,SPILLER,85167001,,2020-10-28,704418,Enf,,259,,L,,2175,201808,201808,Y,SHUT IN,,ANDERSON  NILE N.,AUSTIN OPERATING  LLC.,,ANDERSON  NILE N.,037252,Y,4828005924,19840112,19640914,,,1,2022,D,2,10,,,,,,,,,,,,,,,,C
18702437,O,01,GUADALUPE,187,,"ALCORN RESOURCES, LLC",011275,"FALOR, HIRAM",00828,1,LA VERNIA,51093001,,,,,,12,A,L,,782,202003,202003,Y,NO PRODUCTION,,FALOR  HIRAM,ALCORN RESOURCES  LLC,,FALOR  HIRAM,011275,Y,4828005998,19840112,,,,5,2022,D,1,3,,,,,,,,,,,,,,,,C
18702438,O,01,GUADALUPE,187,,"ALCORN RESOURCES, LLC",011275,"FALOR, HIRAM",00828,2,LA VERNIA,51093001,,,,,,12,A,L,,782,202003,202003,Y,NO PRODUCTION,,FALOR  HIRAM,ALCORN RESOURCES  LLC,,FALOR  HIRAM,011275,Y,4828005999,19840112,,,,5,2022,D,1,3,,,,,,,,,,,,,,,,C
18702439,O,01,GUADALUPE,187,,"ALCORN RESOURCES, LLC",011275,"FALOR, HIRAM",00828,3,LA VERNIA,51093001,,,,,,12,A,L,,782,202003,202003,Y,NO PRODUCTION,,FALOR  HIRAM,ALCORN RESOURCES  LLC,,FALOR  HIRAM,011275,Y,4828006000,19840112,,,,5,2022,D,1,3,,,,,,,,,,,,,,,,C
18702573,O,01,GUADALUPE,187,,"ALCORN RESOURCES, LLC",011275,"WIEDING, HUGO -B-",01845,1B,LA VERNIA,51093001,,2020-10-15,699137,,,12,A,L,,782,201807,201807,Y,NO PRODUCTION,,WIEDING  HUGO -B-,ALCORN RESOURCES  LLC,,WIEDING  HUGO -B-,011275,Y,4828006036,19840112,,,,5,2022,D,2,11,D, , , , , ,X,O,,,,,,,,D
18702574,O,01,GUADALUPE,187,,"ALCORN RESOURCES, LLC",011275,"WIEDING, HUGO -B-",01845,2B,LA VERNIA,51093001,,2020-10-15,699137,,,12,A,L,,782,201807,201807,Y,NO PRODUCTION,,WIEDING  HUGO -B-,ALCORN RESOURCES  LLC,,WIEDING  HUGO -B-,011275,Y,4828006037,19840112,,,,5,2022,D,2,11,D, , , , , ,X,O,,,,,,,,D
