og_code,operator_name,operator_no,lease_name,lease_no,well_no,api,district,county,field_name,field_no,oil_unit_no,water_land_code,api_depth,shutin_dt,well_plugged,cost_calc,compliance_due_date,orig_completion,ice_inspection_date,ice_inspection_id,sfp_code,ofcu_well_priority,sb639_enf,sb639_r15,months_delinquent,p5_renewal_month,p5_renewal_year,p5_originating_status,current_5yr_inactive,current_10yr_inactive,aged_5yr_inactive,aged_10yr_inactive,current_inactive_yrs,current_inactive_months,aged_inactive_yrs,aged_inactive_months,extension_status,ext_data_h,ext_data_e,ext_data_p,ext_data_f,ext_data_v,ext_data_x,ext_data_o,ext_data_t,ext_data_m,ext_data_k,ext_data_r,ext_data_q,ext_data_s,ext_data_w
O,NHRG INC,598344,"KOESLER, MARY",01998,18,09730308,09,COOKE,COOKE COUNTY REGULAR,20350001,A,L,770,2012-07-15,f,3365,2019-01-14,1972-08-05,2021-01-13,731081,275876,2H,Enf,Rule 15,12,8,2021,D,t,f,t,f,8,10,9,1,D,f,f,f,f,f,t,t,f,f,f,f,f,t,f
O,NHRG INC,598344,"KOESLER, MARY",01998,19,09730307,09,COOKE,COOKE COUNTY REGULAR,20350001,A,L,812,2012-07-15,f,3548,2019-01-14,1972-11-25,2021-01-13,731081,275876,2H,Enf,Rule 15,12,8,2021,D,t,f,t,f,8,10,9,1,D,f,f,f,f,f,t,t,f,f,f,f,f,t,f
O,NHRG INC,598344,"KOESLER, MARY",01998,24,09733090,09,COOKE,COOKE COUNTY REGULAR,20350001,A,L,1930,1998-01-15,f,8434,2019-01-14,1992-04-01,2021-01-13,731081,275876,2H,Enf,Rule 15,12,8,2021,D,f,t,f,t,23,4,23,7,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,NHRG INC,598344,"KOESLER, MARY",01998,25,09733857,09,COOKE,COOKE COUNTY REGULAR,20350001,A,L,977,2007-09-15,f,4269,2019-01-14,2006-12-14,2021-01-15,732632,275876,2H,Enf,Rule 15,12,8,2021,D,f,t,f,t,13,8,13,11,D,f,f,f,f,f,f,t,f,f,f,f,f,t,f
O,NHRG INC,598344,"KOESLER, MARY",01998,3A,09731739,09,COOKE,COOKE COUNTY REGULAR,20350001,A,L,840,2013-09-15,f,3671,2019-01-14,1981-04-16,2021-01-11,730014,275876,2H,Enf,Rule 15,12,8,2021,D,t,f,t,f,7,8,7,11,D,f,f,f,f,f,t,t,f,f,f,f,f,t,f
O,"UNITED OPERATING, LLC",877448,KOI UNIT,14842,1,02131567,01,BASTROP,ROSS LEE (AUSTIN CHALK),78372100,,L,3303,2010-09-15,f,36795,,2007-08-08,2021-03-09,750940,260617,2H,Enf,Rule 15,53,1,2022,D,f,t,f,t,10,8,11,4,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,KOLB GAS UNIT,200878,1,34731863,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,9025,2019-10-15,f,71568,,2004-02-25,2019-10-29,542590,,,Enf,,21,9,2021,D,f,f,f,f,1,7,1,11,D,f,f,f,f,f,f,f,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,KOLB GAS UNIT,220768,2,34732217,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,10227,2011-11-15,f,81100,,2006-04-15,2019-10-29,542591,,,Enf,,21,9,2021,D,t,f,t,f,9,6,9,10,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"STACY, A. D. INC.",810935,KOLIBA,140432,1,46932608,02,VICTORIA,"MCFADDIN, NORTH (5000)",59373290,,L,6896,1998-01-15,f,108267,,1988-09-21,2020-10-29,706158,,4,Enf,,277,1,2022,D,f,t,f,t,23,4,24,0,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,H & G OIL,340466,KOPECKY,02818,1,29700130,02,LIVE OAK,LISKA,53901001,,L,990,1998-01-15,f,15543,,1984-01-12,2021-02-23,745121,,2H,,,281,2,2022,D,f,t,f,t,23,4,24,1,D,f,t,f,f,f,t,t,f,f,f,f,f,f,f
O,API OPERATING CO.,028656,"KOPECKY, JOHN L.",05302,1,23930628,02,JACKSON,"GANADO, WEST (4700 ZONE)",33898123,,L,4751,1998-01-15,f,74591,,1976-04-30,2020-12-02,715897,,3,Enf,,249,9,2021,D,f,t,f,t,23,4,23,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"SRJC ENTERPRISES, LLC",810824,KORKMAS,104088,A1,05132370,03,BURLESON,BIG -A- TAYLOR,7728600,,L,7017,2009-12-15,f,97747,2014-05-29,1983-01-25,2021-01-14,731420,248467,2H,Enf,Rule 15,65,9,2021,D,f,t,f,t,11,5,11,9,D,f,f,f,f,f,t,t,f,f,f,f,f,f,t
O,PETRO-SMITH OPERATING LLC,660313,KRAMER #2,00842,1,23900949,02,JACKSON,LITTLE KENTUCKY,54021001,,L,5700,1999-06-15,f,89490,2018-08-09,1984-01-12,2020-02-18,587165,,,Enf,,16,1,2022,D,f,t,f,t,21,11,22,7,D,f,f,f,t,f,t,t,f,f,f,f,f,f,f
O,"RAINER ENERGY, INC.",688715,"KRELL, W.L.",03981,1,49301996,01,WILSON,"HOLSTEIN (POTH B, LO.)",42327500,,L,2370,2002-03-15,f,26402,,1968-12-10,2020-11-06,708310,,4,Enf,,219,11,2021,D,f,t,f,t,19,2,19,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"RAINER ENERGY, INC.",688715,"KRELL, W.L.",03981,2,49301995,01,WILSON,"HOLSTEIN (POTH B, LO.)",42327500,,L,2392,2002-03-15,f,26647,,1968-12-16,2020-11-06,708310,,2,Enf,,219,11,2021,D,f,t,f,t,19,2,19,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,MINX RESOURCES LLC,570212,KRIEG,283034,1,09532423,7C,CONCHO,WILDCAT,16001,,L,1897,2016-09-15,f,18268,,2016-02-15,2021-03-31,758959,,3,Enf,,32,10,2021,D,f,f,t,f,4,8,5,1,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,MINX RESOURCES LLC,570212,KRIEG -B-,288530,1,09532430,7C,CONCHO,WILDCAT,16001,,L,1656,2018-04-15,f,15947,,2017-05-06,2021-03-31,758960,,,Enf,,32,10,2021,D,f,f,f,f,3,1,3,6,D,f,f,f,f,f,f,f,f,f,f,f,f,f,f
O,"BLACK JACK SERVICES, L.L.C.",072704,"KRUMVIEDA, C. D.",03906,1,29331666,05,LIMESTONE,WILDCAT,10001,,L,1006,2008-11-15,t,,,2009-12-11,2020-03-23,602780,,4,Enf,Rule 15,73,4,2022,D,f,t,f,t,12,6,13,5,D,f,f,f,f,f,t,t,f,f,f,f,t,f,f
O,NORTHERN PACIFIC OIL INCORPORATD,614521,"KRUSE, ROSE M.",12290,2,49331115,01,WILSON,MARCELINA CREEK (BUDA),57367550,,L,6252,1998-01-15,f,69647,2021-06-07,1982-08-25,2020-04-13,613779,203937,2H,,,500,11,2021,R,f,t,f,t,23,4,23,10,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,"SRJC ENTERPRISES, LLC",810824,"KUBENA, WILLIAM",19152,2,28731638,03,LEE,DIME BOX (NAVARRO),24833300,,L,7760,2014-06-15,f,108097,,1984-09-19,2021-02-09,742231,247421,4,Enf,Rule 15,65,9,2021,D,t,f,t,f,6,11,7,3,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,KUBIAK GAS UNIT,212955,1,34731998,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,9200,2019-10-15,f,72956,,2005-02-21,2020-12-09,719391,,,Enf,,21,9,2021,D,f,f,f,f,1,7,1,11,D,f,f,f,f,f,f,f,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,KUBIAK GAS UNIT,219088,2,34732147,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,10553,2018-09-15,f,83685,,2005-12-12,2020-11-13,710529,,,Enf,,21,9,2021,D,f,f,f,f,2,8,3,0,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,KUBIAK GAS UNIT,221182,3,34732216,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,10588,2019-01-15,f,83963,,2006-05-02,2019-10-28,541960,,,Enf,,21,9,2021,D,f,f,f,f,2,4,2,8,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"OMEGA ENERGY, LLC",622657,"KUEMPEL, HELEN",159134,1,35532895,04,NUECES,"BISHOP, WEST (PFLUGER, LOWER)",8403270,,L,6970,1999-06-15,f,57990,2013-03-01,1995-10-25,2020-11-04,707481,,2,Enf,Rule 15,83,6,2021,D,f,t,f,t,21,11,22,0,D,f,f,f,f,f,f,t,f,f,f,t,f,t,f
G,"CAMOIL, INC.",127449,KUESTER,232905,1,46934008,02,VICTORIA,"BRUSHY CREEK, S. (WILCOX 13900)",12656350,,L,16180,2010-12-15,f,254026,,2007-10-24,2020-06-04,640383,,,Enf,,27,1,2022,D,f,t,f,t,10,5,11,1,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,"CAMOIL, INC.",127449,"KUESTER, CHAS.",00640,5,46900048,02,VICTORIA,"HELEN GOHLKE, W. (WILCOX)",40239304,,L,8138,2014-08-15,f,127767,2017-03-27,1981-08-21,2020-04-27,620938,,,Enf,,27,1,2022,D,t,f,t,f,6,9,7,5,D,t,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"P,B&B OPERATING INC.",631644,KYLE,191169,1,09531989,7C,CONCHO,HARTGROVE (TANNEHILL),39458500,,L,1280,2002-09-15,f,12326,,2002-09-01,2017-08-25,253106,,,,,16,1,2022,D,f,t,f,t,18,8,19,4,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,"JACKSON, LAWTON C., JR.",429266,L C J,21185,1,20131837,03,HARRIS,HUMBLE,43464001,,L,1124,1998-01-15,f,15657,,1984-12-10,2020-11-30,715144,,2H,Enf,Rule 15,91,11,2021,D,f,t,f,t,23,4,23,10,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,PACE PRODUCTION CO.,631757,L. RANCH O/A,04632,4,23980893,02,JACKSON,LOLITA (5700 STRAY),54457837,,L,5941,1998-01-15,f,93274,,1967-02-13,2020-12-04,717312,,3,Enf,,241,4,2022,D,f,t,f,t,23,4,24,3,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,PACE PRODUCTION CO.,631757,L. RANCH O/A,04743,5,23902215,02,JACKSON,LOLITA (5920),54457918,,L,6405,1998-01-15,f,100559,,1940-09-30,2020-12-07,717839,,3,Enf,,241,4,2022,D,f,t,f,t,23,4,24,3,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"EXCALIBUR E & P, LLC",256842,L. S. U. BURGER,14067,1H,01334051,01,ATASCOSA,PLEASANTON (EDWARDS LIME),71922498,,L,8837,2010-03-15,f,98444,,1996-07-06,2019-11-07,546458,265636,2H,,Rule 15,61,4,2022,D,f,t,f,t,11,2,12,1,D,t,f,f,f,f,f,f,f,f,f,f,f,f,f
O,"EXCALIBUR E & P, LLC",256842,L. S. U. BURGER,14067,2,01334055,01,ATASCOSA,PLEASANTON (EDWARDS LIME),71922498,,L,8575,2011-11-15,f,95526,,1997-08-22,2019-11-07,546458,265636,2,,Rule 15,61,4,2022,D,t,f,f,t,9,6,10,5,A,f,f,f,f,f,f,f,f,f,f,f,f,f,f
G,"BLUE AGAVE RESOURCES, LLC",076425,LA BLANCA 46,187395,46,21532697,04,HIDALGO,LA BLANCA ( 6600),50658110,,L,7014,2008-08-15,f,58356,2013-03-17,2000-02-28,2020-10-30,706040,235596,4,,,86,8,2021,D,f,t,f,t,12,9,13,0,D,f,f,f,f,f,f,t,f,f,f,f,f,f,t
G,GREEN EXPLORATION COMPANY,330179,LA BLANCA G.U.,170444,45C,21532515,04,HIDALGO,LA BLANCA (FRIO 6890),50658006,,L,8655,2016-07-15,f,72010,,1998-07-09,2021-01-27,737292,262916,2,Enf,Rule 15,32,12,2021,D,f,f,t,f,4,10,5,5,D,f,f,f,t,f,f,t,f,f,f,f,f,f,f
G,GREEN EXPLORATION COMPANY,330179,LA BLANCA GAS UNIT,156123,38,21532235,04,HIDALGO,SAN SALVADOR (CONSOLIDATED FRIO),80393050,,L,8690,2016-07-15,f,72301,,1995-06-08,2021-02-09,742749,262897,2,Enf,Rule 15,32,12,2021,D,f,f,t,f,4,10,5,5,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"LAKEHILLS PRODUCTION, INC.",483440,"LA ESCALERA """"15""""",34158,1,37130522,08,PECOS,LA ESCALERA (BONE SPRING),50718025,,L,14750,2000-06-15,f,263730,,1971-08-01,2020-11-06,708649,243716,3,Enf,,98,3,2022,D,f,t,f,t,20,11,21,9,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"OMEGA ENERGY, LLC",622657,LA GLORIA OIL UNIT,11563,1,24932093,04,JIM WELLS,LA GLORIA (ATLEE -D- ZONE),50744065,,L,7150,2003-07-15,f,59488,,1989-01-18,2020-05-12,627846,254396,3,Enf,Rule 15,83,6,2021,D,f,t,f,t,17,10,17,11,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,SERPENTINE OIL CO.,767589,LA MASTER,12246,1,45330339,01,TRAVIS,WILDCAT,2001,,L,118,1998-01-15,f,1315,,1989-04-01,2020-10-20,701598,,,,,317,11,2021,D,f,t,f,t,23,4,23,10,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,POWELL-MCCARROLL PARTNERSHIP,674803,"LABAY, JOE",226911,1,08932519,03,COLORADO,"ENGLEHART, S. (6200)",29115700,,L,7053,2009-05-15,f,98248,,2007-04-10,2020-12-08,718406,253096,4,Enf,Rule 15,68,9,2021,D,f,t,f,t,12,0,12,4,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,AMERRIL ENERGY LLC,019786,LACEY HEIRS,02661,B1,28930581,05,LEON,PLEASANT RIDGE (WOODBINE),71908500,,L,7400,2013-06-15,f,47360,,1984-12-06,2020-12-16,722412,,3,Enf,Rule 15,49,4,2022,D,t,f,t,f,7,11,8,10,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"WAKITA OPERATING, LLC",891725,LACKEY,163412,1144,19531291,10,HANSFORD,"HANSFORD (MORROW, UPPER)",38797682,,L,7300,2018-06-15,f,70737,,1997-05-05,2020-11-02,707093,,,,,22,7,2021,D,f,f,f,f,2,11,3,1,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,"EXOIL RESOURCES, INC.",256995,"LACKEY, C. L. -B-",04114,2,05500159,01,CALDWELL,DALE-MCBRIDE,22820001,,L,2300,1998-01-15,f,25622,,1984-01-12,2020-12-22,724239,,,,,500,4,2022,D,f,t,f,t,23,4,24,3,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"LAWRENCE, C. F. & ASSOC. INC.",490300,LACOS STATE,23572,1,37131219,08,PECOS,HILLAW (TUBB),41471500,,L,3598,1998-01-15,f,64332,,1975-03-17,2020-12-11,721057,242319,2,Enf,,309,7,2021,D,f,t,f,t,23,4,23,6,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"LAWRENCE, C. F. & ASSOC. INC.",490300,LACOS STATE,23572,3,37131466,08,PECOS,HILLAW (TUBB),41471500,,L,3555,1998-01-15,f,63563,,1975-08-16,2020-12-11,721057,242319,4,Enf,,309,7,2021,D,f,t,f,t,23,4,23,6,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"SAXUM OIL & GAS, LLC",749687,LAMB-HICKS UNIT,05767,1,02531114,02,BEE,HOLZMARK (HOCKLEY),42383076,,L,9825,2004-02-15,f,154253,,1979-06-30,2020-09-17,686040,,4,Enf,Rule 15,52,10,2021,D,f,t,f,t,17,3,17,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"SUMMIT ENERGY OPERATING, CO.",829187,LAMBECK,15244,3,49331973,01,WILSON,"PANDORA, NW (AUSTIN CHALK)",68812600,,L,4868,2011-03-15,f,54230,,1987-02-20,2020-11-12,710410,,3,,,56,9,2021,D,f,t,f,t,10,2,10,6,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,SILVER FALLS PETROLEUM CORP.,781893,"LAMBECK, A.H. JR. ET UX -A-",10517,1A,49331493,01,WILSON,ACLETO CREEK (POTH B),467510,,L,2599,1998-01-15,f,28953,,1984-02-25,2020-11-13,711564,,3,,,404,11,2021,D,f,t,f,t,23,4,23,10,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,MOMENTUM PRODUCTION CORP.,574329,"LAMMERS, MAYMIE, GAS UNIT",010140,1L,21501303,04,HIDALGO,DONNA (HARRELL),25318270,,L,5596,2001-10-15,f,46559,,1957-10-30,2020-11-09,708906,,3,Enf,,118,9,2021,D,f,t,f,t,19,7,19,11,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,KIMBREL OIL CORPORATION,462131,LANCE,099268,1,48330983,10,WHEELER,"PANHANDLE, EAST",68826001,,L,2042,2010-06-15,f,19787,2017-03-26,1982-01-14,2020-03-05,594899,,,Enf,,38,10,2021,D,f,t,f,t,10,11,11,4,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,"LAND, B. M. GAS UNIT",115876,1,34731344,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,10181,2012-10-15,f,80735,,1985-03-11,2019-10-30,543064,,,Enf,,21,9,2021,D,t,f,t,f,8,7,8,11,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,"LAND, B. M. GAS UNIT",192957,2,34731770,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,9000,2016-06-15,f,71370,,2003-01-18,2019-10-29,542774,,,Enf,,21,9,2021,D,f,f,t,f,4,11,5,3,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,"LAND, B. M. GAS UNIT",231687,5,34732557,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,9205,2016-05-15,f,72996,,2007-08-20,2019-10-29,542773,,,Enf,,21,9,2021,D,t,f,t,f,5,0,5,4,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,"LAND, B. M. GAS UNIT",236069,4,34732540,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,9243,2016-07-15,f,73297,,2007-11-05,2020-11-05,708237,,,Enf,,21,9,2021,D,f,f,t,f,4,10,5,2,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,DINO OPERATING LLC,220719,LANDERS,118106,1,08334358,7B,COLEMAN,GRIMM (GARDNER),37023600,,L,4225,1998-12-15,f,47616,,1985-03-06,2019-04-11,462165,,4,Enf,,31,2,2022,D,f,t,f,t,22,5,23,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,DINO OPERATING LLC,220719,LANDERS,123880,2,08334746,7B,COLEMAN,GRIMM (GARDNER),37023600,,L,3440,2009-06-15,f,38769,,1987-03-12,2019-04-11,462166,,4,Enf,,31,2,2022,D,f,t,f,t,11,11,12,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,ROYAL TEXAN ENERGY CO.,732104,"LANE, M.",186407,2,41738340,7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR (GAS),82522025,,L,2050,2012-08-15,f,23104,,2001-11-09,2019-02-08,438445,,4,Enf,,51,10,2021,D,t,f,t,f,8,9,9,2,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,ROYAL TEXAN ENERGY CO.,732104,"LANE, M.",187426,3,41738339,7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR (GAS),82522025,,L,2050,2002-01-15,f,23104,,2002-01-18,2019-10-15,536101,,4,Enf,,51,10,2021,D,f,t,f,t,19,4,19,9,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"SALVADOR OIL, LLC",744509,"LANE, R. J.",113893,3,40931923,04,SAN PATRICIO,ODEM (3500 SCULL),66762247,,L,3559,2007-12-15,f,29611,2016-07-11,1984-10-05,2020-07-16,657370,246497,2,Enf,,47,6,2021,D,f,t,f,t,13,5,13,6,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"TKP PETROLEUM, INC.",860891,LANGFORD,66657,1,12530362,8A,DICKENS,"GIRARD, N. (TANNEHILL)",35052500,,L,4475,2015-03-15,f,54416,,1991-02-10,2021-04-05,759791,,3,Enf,Rule 15,34,8,2021,D,t,f,t,f,6,2,6,5,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"TKP PETROLEUM, INC.",860891,LANGFORD,66657,2,12530467,8A,DICKENS,"GIRARD, N. (TANNEHILL)",35052500,,L,4450,2015-03-15,f,54112,,1992-02-20,2021-04-05,759791,,3,Enf,Rule 15,34,8,2021,D,t,f,t,f,6,2,6,5,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"HIGHER STANDARD OIL COMPANY,INC.",385715,LANGLEY-ALLBRIGHT,18621,1,05532943,01,CALDWELL,FENTRESS (1750),30655400,,L,1750,2016-09-15,f,19495,,1982-12-28,2020-03-10,597812,269956,2H,Enf,Rule 15,37,4,2022,D,f,f,t,f,4,8,5,7,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"QUEST-TEX ENERGY OP II, LLC",684645,LANGSTON,112563,1,42931246,7B,STEPHENS,LAKE NECESSITY (STRAWN 1700),51505388,,L,2989,2006-09-15,f,33686,2017-08-20,1984-08-28,2020-10-26,703774,,4,Enf,,47,5,2021,D,f,t,f,t,14,8,14,8,D,f,f,f,f,f,t,t,f,f,f,f,f,t,f
O,AMIRMEX INC.,020225,LANGSTON,63555,1,16532111,8A,GAINES,BROWN,12376001,,L,6390,2016-11-15,f,77702,,1981-11-02,2019-11-04,544667,,2H,,,46,6,2021,D,f,f,f,f,4,6,4,7,D,f,f,f,f,f,f,f,f,f,f,f,f,f,f
G,MODENA OPERATING LLC,573221,LAPLAYA MID FRIO UNIT,236279,2,27332493,04,KLEBERG,"DUNN-MCCAMPBELL (FRIO, MID)",26678030,,L,10542,2009-03-15,f,87709,2011-08-14,2007-09-16,2020-11-13,710403,235758,3,Enf,,91,5,2021,D,f,t,f,t,12,2,12,2,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"SEDCO OPERATING, LLC",763159,LAREDO NATIONAL BANK,094497,1A,47933007,04,WEBB,CAROLINA-TEX (2100 MIRANDO),15829249,,L,2276,2003-08-15,f,18936,2013-03-15,1981-06-22,2020-11-05,707922,,4,,Rule 15,88,12,2021,D,f,t,f,t,17,9,18,4,D,f,f,f,f,f,t,t,f,f,f,f,f,t,t
G,"SEDCO OPERATING, LLC",763159,"LAREDO NATIONAL BANK,TRUSTEE",009784,1,47901597,04,WEBB,CAROLINA-TEX (2100 MIRANDO),15829249,,L,2094,2003-11-15,f,17422,2013-03-15,1962-03-05,2020-11-05,707924,,4,,Rule 15,88,12,2021,D,f,t,f,t,17,6,18,1,D,f,f,f,f,f,t,t,f,f,f,f,f,t,t
G,"CFO RESOURCES, INC.",120105,LAS AVISPAS RANCH,161299,1,50533493,04,ZAPATA,LAS LOMAS (WILCOX 7800),52150500,,L,7925,2016-07-15,f,65936,,1996-11-21,2021-02-11,743318,260879,2,Enf,Rule 15,38,2,2022,D,f,f,t,f,4,10,5,7,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"CFO RESOURCES, INC.",120105,LAS AVISPAS RANCH 39,163555,2,50533573,04,ZAPATA,LAS LOMAS (WILCOX 7800),52150500,,L,8100,2016-07-15,f,67392,,1997-05-09,2021-03-04,748942,260881,2,Enf,Rule 15,38,2,2022,D,f,f,t,f,4,10,5,7,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"CFO RESOURCES, INC.",120105,LAS AVISPAS RANCH 39,172479,4,50533625,04,ZAPATA,LAS LOMAS (WILCOX 7800),52150500,,L,8100,2016-07-15,f,67392,,1999-03-06,2021-02-25,746452,260883,2,Enf,Rule 15,38,2,2022,D,f,f,t,f,4,10,5,7,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"CFO RESOURCES, INC.",120105,LAS AVISPAS RANCH 40,164054,3,50533586,04,ZAPATA,LAS LOMAS (WILCOX 7800),52150500,,L,7900,2016-07-15,f,65728,,1997-07-05,2021-02-19,744598,273857,2,Enf,Rule 15,38,2,2022,D,f,f,t,f,4,10,5,7,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"RIO GRAND EXPLORATION, LLC",712691,LAS VEGAS RANCH,082178,1,32331247,01,MAVERICK,LOS CUATROS (LOWER CRETACEOUS),54948300,,L,6422,2014-01-15,f,71541,,1978-07-13,2016-12-15,167036,,4,Enf,,78,8,2021,D,t,f,t,f,7,4,7,7,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"RIO GRAND EXPLORATION, LLC",712691,LAS VEGAS RANCH,142592,2,32331260,01,MAVERICK,LOS CUATROS (LOWER CRETACEOUS),54948300,,L,6295,2014-01-15,f,70126,,1979-09-24,2016-11-21,160795,,3,Enf,,78,8,2021,D,t,f,t,f,7,4,7,7,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"RIO GRAND EXPLORATION, LLC",712691,LAS VEGAS RANCH,173161,3,32332515,01,MAVERICK,LOS CUATROS (JAMES LIME),54948200,,L,6436,2014-01-15,f,71697,,1998-04-09,2016-11-16,160798,,3,Enf,,78,8,2021,D,t,f,t,f,7,4,7,7,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,GLOBAL XRC CORP,310348,LASKOWSKI,14156,1,49332466,01,WILSON,MARCELINA CREEK (AUSTIN CHALK),57367500,,L,6467,2016-12-15,f,72042,,1998-01-10,2019-09-10,520955,,,Enf,,20,11,2021,D,f,f,f,f,4,5,4,11,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,GINCO OPERATING CO.,307228,"LASKOWSKI, ANTON",04219,1,49330085,01,WILSON,M.J.M. (WILCOX 3750),56222500,,L,5350,1998-01-15,f,59599,,1971-04-27,2020-11-20,713129,,4,Enf,,303,2,2022,D,f,t,f,t,23,4,24,1,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,PETRO-SMITH OPERATING LLC,660313,LASLEY-PRICE,027835,1,42100349,10,SHERMAN,TEXAS HUGOTON,89120001,,L,5944,2004-08-15,f,57597,2019-06-23,1984-01-12,2019-04-22,465631,,,Enf,,16,1,2022,D,f,t,f,t,16,9,17,5,D,f,f,f,f,f,t,t,f,f,f,f,f,f,t
G,PETRO-SMITH OPERATING LLC,660313,"LASLEY, BERTHA E.",027830,1,42180407,10,SHERMAN,TEXAS HUGOTON,89120001,,L,5944,2001-04-15,f,57597,2019-06-23,1950-08-09,2018-09-20,391607,,,Enf,,16,1,2022,D,f,t,f,t,20,1,20,9,D,f,f,f,f,f,t,t,f,f,f,f,f,f,t
G,"QUEST-TEX ENERGY OP II, LLC",684645,"LATHAM, SUSAN",118561,4,14330835,7B,ERATH,THURBER LAKE (CONGL.),89820500,,L,3570,2009-10-15,f,40234,2016-10-24,1985-10-03,2020-09-23,689564,,4,Enf,,47,5,2021,D,f,t,f,t,11,7,11,7,D,f,f,f,f,f,t,t,f,f,f,f,t,f,t
